volume,sex
1225.7314625754016,NA
1109.110792001622,NA
1087.181199410236,NA
1078.732714194144,NA
1032.7890454732237,NA
1390.0763026633379,NA
1080.0717171180054,NA
983.1561231138039,NA
1021.4696151333808,NA
1163.0118000054742,NA
1069.6467815249248,NA
1220.0006024280046,NA
1272.2488194965279,NA
1252.8413331585757,NA
1289.7752798032425,NA
1067.6071393665866,NA
1088.814570391856,NA
1108.1896075424886,NA
1019.2483007039507,NA
1113.513621764975,NA
1142.0524987088936,NA
1064.4997714214476,NA
1043.1444197152373,NA
1256.632221493804,NA
1191.4096801125306,NA
1249.2357195775335,NA
1286.8825988373887,NA
994.5851231158306,NA
1089.0115496695375,NA
1153.75607498559,NA
1052.210842540027,NA
1033.629641620232,NA
1152.572201642878,NA
1202.665166274842,NA
1230.5757889101694,NA
1120.0717444147683,NA
919.6711748137175,NA
972.6344642190463,NA
1103.9465759972888,NA
1167.247966018991,NA
984.1103707576493,NA
1325.6994975241514,NA
1196.3699365945636,NA
1227.2256169539958,NA
1267.2258785749846,NA
1234.5739290400552,NA
990.8737559458477,NA
1085.21534826241,NA
974.1181906686289,NA
1109.9027014921992,NA
1104.1465723803715,NA
1027.046138982504,NA
1167.4946754333064,NA
1140.3290238032992,NA
1219.1625602407462,NA
1031.9162915415184,NA
1323.5746028949923,NA
1093.157452214565,NA
1206.219543977238,NA
1060.0693398976923,NA
1153.7309561416068,NA
1075.435997085123,NA
1061.5228203272995,NA
1136.4399626910808,NA
1016.6392598303507,NA
1054.3269680525468,NA
1041.2378917516794,NA
1163.8949801496278,NA
1079.274352783732,NA
1182.9994436220281,NA
1136.1104160300454,NA
1148.2852461042028,NA
1195.546533767308,NA
1134.1684777993469,NA
984.6149006972241,NA
1255.0642949541316,NA
1184.1518650409002,NA
1144.4689127147965,NA
1247.6105724776778,NA
1286.5459434819797,NA
987.1175091403592,NA
1136.488804790048,NA
1137.2737725819918,NA
999.7074714842885,NA
1188.2878623142642,NA
1029.7757156511373,NA
1273.0026150491437,NA
1126.6625974901854,NA
1163.6528610593653,NA
1202.6417697966974,NA
1179.699899848695,NA
1134.0888349966424,NA
1081.156412944928,NA
926.3472335665841,NA
1124.0850041092888,NA
1148.2901017070687,NA
988.7566889059908,NA
1001.835532853172,NA
889.5525838973689,NA
1265.5241651821684,NA
1030.5833675709741,NA
1135.8650697155376,NA
1073.274185183659,NA
1070.8075909094227,NA
1154.2652958355586,NA
1197.049080389887,NA
1109.6034861627609,NA
1282.8558780380004,NA
1086.7306783698095,NA
1149.6169306071986,NA
1207.161624637508,NA
1154.138324180521,NA
1045.8900780594643,NA
935.8357215577415,NA
1072.6430024685715,NA
1022.1954366220529,NA
1132.3621497834417,NA
1172.0042801482568,NA
1138.7209551511276,NA
1112.3183809382776,NA
1061.4375514309286,NA
1198.4568246408403,NA
996.9099714996278,NA
1060.594891033899,NA
958.499908978003,NA
1019.1601498539304,NA
1158.1892715332167,NA
1086.5270315188586,NA
1091.2762103477617,NA
1130.8097690189977,NA
1068.2849192301644,NA
1216.4551552299426,NA
1113.3153426757299,NA
1025.1287688594286,NA
1115.042470003163,NA
1064.1610863832861,NA
1103.8747681705668,NA
1088.7506659328114,NA
1233.8720815080196,NA
1098.1367159140216,NA
1152.9346337044533,NA
1212.2024468038444,NA
1108.8113012414872,NA
1194.3190234153951,NA
1200.9265381998437,NA
1267.5856968361431,NA
1075.0382519369202,NA
1052.4376897480226,NA
894.05310478124,NA
1115.4110744071986,NA
1079.9582106514413,NA
1229.2927084175967,NA
1069.2520682347397,NA
1042.9958730557007,NA
1095.3304576307992,NA
1017.7212924982027,NA
1117.8250021585343,NA
1153.8916968640096,NA
1027.6186136951574,NA
1093.033866840204,NA
1047.2263566536326,NA
951.706745684498,NA
1118.8483553755927,NA
1114.2040794552358,NA
1169.4358375654938,NA
1008.5868836403258,NA
1177.0836108870096,NA
1144.1003919781178,NA
1178.2131246151591,NA
1248.3473427448002,NA
1002.4644057027429,NA
1161.5817530148386,NA
1253.5686526314073,NA
1129.5110616529976,NA
1169.4633543621505,NA
1001.2585733333317,NA
1048.1550106829839,NA
1170.44671760403,NA
980.7357734100256,NA
1030.921808657965,NA
1084.4354710574578,NA
988.5095096446328,NA
1195.1277828084926,NA
1091.2044945664513,NA
958.1935611736517,NA
1122.3406464482264,NA
1197.8383531152413,NA
1067.9608270402323,NA
1091.5378108020059,NA
1152.5406487624964,NA
986.7118967294449,NA
1274.4682599247199,NA
1056.1407919786766,NA
1206.696477694503,NA
1208.053853794947,NA
1293.8895593668224,NA
1080.879824453038,NA
1190.9422531640685,NA
924.8320898400402,NA
1070.6716460304526,NA
1288.394113022832,NA
1182.8599411685084,NA
992.222385881877,NA
1164.5139718695254,NA
1065.7965566142027,NA
1131.2177301938148,NA
1084.691384136684,NA
1197.095073302697,NA
1164.6060495114575,NA
1069.8238865687003,NA
1116.1406728424902,NA
1159.826819895882,NA
1082.2196840565564,NA
1166.7564608220628,NA
1094.3749432018103,NA
1079.4991237950096,NA
1164.2606368107229,NA
1018.4152682459674,NA
1108.9772653757348,NA
1065.937313650728,NA
1030.2933677937835,NA
1174.0702745729445,NA
1002.1728321808885,NA
1190.6099144081586,NA
1023.0141565603058,NA
1154.3243545585353,NA
989.0262987262195,NA
1072.321243361599,NA
1082.4513499769162,NA
1172.7150147828984,NA
1010.0129675750853,NA
1201.0422687504883,NA
1089.8142665809694,NA
1182.0319618679164,NA
1090.9525268963869,NA
1232.9394885983988,NA
1203.3084005238463,NA
1116.4523153698963,NA
1122.901740544383,NA
948.7903030304504,NA
1068.1289218456411,NA
1235.7868613860314,NA
1071.7559846675172,NA
1189.268684135449,NA
1096.1098441658119,NA
1180.261203762941,NA
1237.6106495333856,NA
1079.5485510886,NA
1190.6739794473444,NA
1173.1070683949272,NA
1143.7635773403545,NA
1045.1353822359015,NA
1137.2502356073153,NA
1189.1410985244365,NA
1071.7362472489397,NA
995.5552666724657,NA
1171.238193660553,NA
1141.8410379510078,NA
1018.4986792907727,NA
1046.8027623712537,NA
1119.440411168924,NA
1238.764535463148,NA
1198.9470750296878,NA
1195.1728333556193,NA
1327.322929190334,NA
1170.1840942271033,NA
1148.2034005706091,NA
1076.1921314981746,NA
1100.9289761291325,NA
920.1010527349248,NA
1166.6685627062873,NA
1072.3744672609398,NA
1148.0382707555689,NA
1129.3940786355045,NA
1074.0233633235043,NA
1141.3503097156322,NA
1162.1148860430662,NA
1140.350743334625,NA
1060.3832297752851,NA
971.7511463313192,NA
1204.5216763114706,NA
1063.2642634660754,NA
1135.786316832203,NA
1128.194639887368,NA
1118.3676169597925,NA
995.4737772201776,NA
1109.2919489110502,NA
1119.4383698353045,NA
1157.5563606890883,NA
1229.0276666010022,NA
1064.9306753569786,NA
1021.6315786289105,NA
935.9085015889231,NA
1050.4282149324024,NA
1144.5427091309366,NA
1070.4736459679243,NA
1065.4849697330626,NA
1177.3927491536604,NA
1063.872942195915,NA
1065.9763271609065,NA
1155.727567465135,NA
1203.9719517133185,NA
1256.9933847128468,NA
858.1250470690138,NA
1009.3648283959336,NA
1041.8310345151315,NA
1264.2955376505615,NA
973.6559704961676,NA
1142.5580790999354,NA
1217.9505716652466,NA
1183.2813828389376,NA
1172.481969192937,NA
1076.327939537863,NA
1190.0783286343208,NA
998.4032561731595,NA
1109.8731754446962,NA
1098.2962530094849,NA
969.4083381793425,NA
1068.5003227289299,NA
1148.567500134778,NA
1174.305756052497,NA
1092.1271864069674,NA
1077.0460886694375,NA
1219.6920854047069,NA
1073.050136894731,NA
1171.6029071787607,NA
1016.059003528659,NA
1065.044837220942,NA
1109.8245686830035,NA
1168.9349038066857,NA
1253.24997360539,NA
1162.9479447087783,NA
1172.2095801342252,NA
1127.1688410643496,NA
1202.5961038058613,NA
1069.8402282888337,NA
1300.8583086652354,NA
1094.9301009831272,NA
1028.8583602153758,NA
1023.9942184473501,NA
1081.0455723118746,NA
950.380858080688,NA
1236.0014884339162,NA
984.8302670035132,NA
1064.5445630413328,NA
1028.383342141767,NA
1030.7572208878792,NA
831.2240655108114,NA
1086.0042862094565,NA
1069.9513301394982,NA
1094.9387260476292,NA
1190.6320651803114,NA
1080.6424873902045,NA
1069.5244931791244,NA
1160.4165029931837,NA
1252.0815881567326,NA
1217.1487846123605,NA
1085.3331114598782,NA
1142.5575939577288,NA
1271.6692346442846,NA
955.5174233194215,NA
1048.7111143840402,NA
1168.597544299518,NA
1246.78001730951,NA
1356.7096687533738,NA
1159.0962744399203,NA
1144.0241232028668,NA
1163.752621345232,NA
1011.313712075877,NA
1132.1605961374637,NA
1077.3869936850292,NA
1160.6930841439341,NA
978.0820058869886,NA
1133.5506862451086,NA
1029.7911765327078,NA
1165.2578664185103,NA
1239.7391861196427,NA
1147.8853038106015,NA
1127.4936744483753,NA
1163.4973433388827,NA
1210.9894469178525,NA
1102.9550643090022,NA
1037.7232571351572,NA
1034.12592281534,NA
1068.3652437570067,NA
978.2642535640924,NA
1065.4034171599578,NA
1138.8275331768511,NA
1084.7699593465709,NA
950.3387014041697,NA
1037.492808212381,NA
1005.1223166515063,NA
917.2665120275386,NA
1049.350842861604,NA
1157.6586511216863,NA
1030.773097564463,NA
1155.644851281807,NA
1240.7505014114072,NA
1254.721400301583,NA
1111.1869294497294,NA
1141.679325857249,NA
1092.9481643106938,NA
1196.0735298845996,NA
1149.1959365601524,NA
1185.0712447574338,NA
1146.600942989884,NA
983.722040029061,NA
1120.4718617689023,NA
1095.4770886445585,NA
1126.8059870089166,NA
1263.4870961072563,NA
1080.3865617374101,NA
1280.2070011506735,NA
1159.2476656104616,NA
1176.204507379142,NA
1086.1003421400264,NA
923.7796296325837,NA
912.7021864536523,NA
892.6955842260214,NA
1130.9170766011,NA
1242.9889450619169,NA
1023.4942348234338,NA
1154.2595894231545,NA
1020.8319495932935,NA
1112.6989990699483,NA
1104.5415431717224,NA
1110.4781512557765,NA
1214.115791859954,NA
1126.4577662444492,NA
1084.3025593324653,NA
1079.2373108259965,NA
1105.0673137438198,NA
1020.2585530160559,NA
1096.7533537688591,NA
1016.7900280942961,NA
1186.1858282763465,NA
1075.6738678097022,NA
1204.777604714231,NA
1153.2697066467226,NA
1285.1545206822902,NA
973.4998481212791,NA
1158.9623290254467,NA
1049.9954803686485,NA
1095.3106422548954,NA
1178.7082801904176,NA
1265.0986422652813,NA
1223.490492694501,NA
1156.8533168968793,NA
1088.5562202024018,NA
1079.7014605515312,NA
1123.2677119252835,NA
1156.2051550435456,NA
1131.301065795154,NA
1209.4977560110485,NA
1097.9168484337492,NA
1086.6366843929025,NA
1103.553538926047,NA
944.6937299689347,NA
1123.5539783519453,NA
1034.050766838353,NA
973.9950569991355,NA
1021.8127813910264,NA
1174.2909771442148,NA
936.3107946434108,NA
1190.2079743617921,NA
1082.6286194107047,NA
1246.9642756855185,NA
1277.9479951917076,NA
1170.7192381044213,NA
1009.5231491055508,NA
1073.7157572980311,NA
1088.3556616084668,NA
1016.1576154716688,NA
1140.94301323973,NA
1057.3362165080928,NA
979.7372411508854,NA
1211.1070797179882,NA
1108.0311010871947,NA
1168.5236433366547,NA
1007.317638014633,NA
1151.5115053105046,NA
1046.3289215327109,NA
1271.6121967564688,NA
1073.2607845562204,NA
1274.280504953726,NA
1173.9820279135918,NA
1026.7080284413485,NA
1115.1982900100966,NA
1088.5950516957812,NA
997.3572031691883,NA
955.4037180870052,NA
1169.7956081046689,NA
1273.1973098680257,NA
1136.4291007109719,NA
1165.633176777124,NA
898.5746296956131,NA
1148.9248120725579,NA
1233.7635765239054,NA
1087.7781769336427,NA
1093.8961495032806,NA
1090.1996347001214,NA
1264.291217133618,NA
1095.0978478580043,NA
1003.9396918345122,NA
1008.9671060555511,NA
968.2081178280745,NA
1003.8430005206881,NA
1048.5377052798056,NA
1143.3319748875272,NA
1135.3421999761304,NA
1147.0361526657093,NA
1122.2880814570567,NA
1219.4419167602362,NA
1127.364398725948,NA
1116.7423469311043,NA
1083.1939919630606,NA
1221.313609738526,NA
1028.6120035211532,NA
1037.5422032257268,NA
1157.2831974234875,NA
1252.1298725535166,NA
1156.020837614667,NA
1115.7691139626206,NA
1152.9761008985804,NA
1210.4843720106269,NA
1139.0223381929104,NA
1048.196062906789,NA
994.8402596397519,NA
922.9038769427309,NA
1099.643024904101,NA
1229.5974595035896,NA
1064.1895514015127,NA
1198.9933204453057,NA
1037.8714229169248,NA
1053.541418547998,NA
1129.0626364861894,NA
1173.7124070929929,NA
1121.6648564778166,NA
1014.7198857428498,NA
1001.9468353046547,NA
1163.9351490891797,NA
1086.9925361386256,NA
1022.1570659771958,NA
982.780480260722,NA
1225.734389624689,NA
1108.4088838710054,NA
1039.4551472427092,NA
996.2228691555916,NA
1144.3716970274988,NA
1198.4155074872635,NA
949.5245870029772,NA
1233.9818426460008,NA
1009.914727355751,NA
1178.0422552894331,NA
1245.9778253839581,NA
1177.3274910738037,NA
1127.3092220079714,NA
947.7159050965865,NA
1090.3181464643073,NA
1212.6472570913106,NA
1157.515715370663,NA
1111.2898197083955,NA
1137.449169940192,NA
1152.5223135660585,NA
1203.9727392875304,NA
1031.7338941251437,NA
1217.7640240782741,NA
1108.830298488903,NA
1016.603865495167,NA
1035.62549932191,NA
1142.6374920177318,NA
1069.3967850056797,NA
1164.2433550982698,NA
1156.78171190107,NA
1112.980917592569,NA
1075.9176316323437,NA
1150.854560567915,NA
1058.5126642774665,NA
1190.269531230276,NA
1071.659515980641,NA
1025.4939077930628,NA
1106.2668529695468,NA
1095.3656864413115,NA
1159.7350567187502,NA
1276.830073069541,NA
1254.5206015062506,NA
1087.7553617890928,NA
1101.9102308482377,NA
1235.166181520292,NA
1127.099039151834,NA
1060.2780206593654,NA
1007.3810148373999,NA
1028.4096357762235,NA
1197.5572508556158,NA
1194.328389207505,NA
942.7104909699442,NA
1202.7815453616213,NA
1088.5314167264373,NA
1297.2750684805485,NA
1097.583811113974,NA
1180.7070905608894,NA
1137.494936008708,NA
1011.4917635652585,NA
1132.428348911326,NA
1078.494648897915,NA
1258.0423585716212,NA
1122.256325395094,NA
1079.3874064083232,NA
923.9990254597163,NA
1113.392184121984,NA
1000.4663289068976,NA
1245.3879842109645,NA
1212.0659222886547,NA
1064.1212484913908,NA
1145.9975428588111,NA
1130.4161112905276,NA
1145.9879085648367,NA
1154.9561344107356,NA
1118.6062478106335,NA
1021.2254226418506,NA
1098.6528004051697,NA
1185.4017011502276,NA
1172.3853366087828,NA
1138.6591222283678,NA
1215.0673838052548,NA
992.8194333349671,NA
845.3134665189878,NA
1090.7238235271122,NA
889.5394147619456,NA
1148.1606612595867,NA
1215.1988857834526,NA
941.6533927956922,NA
1161.0031796723126,NA
1258.6239958287463,NA
1110.4780580330564,NA
990.6554990359641,NA
1188.8442451400815,NA
1270.4876126649024,NA
1038.006842142341,NA
1003.7663949378468,NA
927.2902482797963,NA
1056.3561311257333,NA
1144.8865803920398,NA
1117.1880407513115,NA
939.3196658082136,NA
1166.1278240501379,NA
1229.0566173517516,NA
1121.3604202599051,NA
1008.6019602624093,NA
1166.0736676507495,NA
1206.5949689184408,NA
1162.745314309271,NA
1166.89940944713,NA
1255.3651450170605,NA
1193.2898816703675,NA
1104.9022890229785,NA
1128.9180992626814,NA
1116.0503140581238,NA
931.459150566434,NA
1078.6846336371684,NA
1028.6145212020094,NA
1314.140827584622,NA
1120.7023156579246,NA
1075.461288183072,NA
1208.1856781166107,NA
1188.1333281833754,NA
1093.4238240420946,NA
1105.9874887554827,NA
1024.036365301849,NA
1189.695001297335,NA
1188.7695410826118,NA
1083.9839808088032,NA
1110.1334914015065,NA
1043.7650978336962,NA
986.9675673078394,NA
978.2060753377473,NA
1130.312257294118,NA
954.3828736583823,NA
1109.1351367896045,NA
1030.3338728545987,NA
1204.616394574567,NA
1092.149328524511,NA
1188.7271401045193,NA
1114.1165013297637,NA
1104.3070434240908,NA
1132.223531357781,NA
1164.5054079737104,NA
1158.3863867856778,NA
1316.1645083438862,NA
1214.58063459998,NA
1064.381962102387,NA
989.58533014885,NA
1000.767784444092,NA
965.6521599668563,NA
1165.6786581131148,NA
1101.368501100587,NA
1110.5887083356881,NA
1103.961839755695,NA
1208.6004761188879,NA
1069.1485339101787,NA
1001.7816791562283,NA
1063.785017893739,NA
1075.9496534028892,NA
1148.8376154614991,NA
1122.0053227444025,NA
1138.549186560948,NA
1059.735022509225,NA
888.005932653579,NA
1035.1618888618661,NA
1226.8210928964338,NA
1090.9353053587145,NA
907.7606948914869,NA
1046.6475911115788,NA
1262.4796472207136,NA
1055.8641400852673,NA
1305.665148946613,NA
1135.0521339042139,NA
1108.1828436655796,NA
957.0090684313052,NA
1092.2219350267303,NA
1080.8966778547892,NA
1136.4659420041173,NA
1170.547637767752,NA
1097.1259780227613,NA
1099.9446588967116,NA
1233.0025379492877,NA
1194.698555327338,NA
1170.3676046835797,NA
1177.0695965902987,NA
826.4737545895422,NA
1138.9987990969994,NA
1143.312736238869,NA
1027.6346811033368,NA
1095.5560167621063,NA
942.8379290000416,NA
1251.5640365798376,NA
1342.9572756658354,NA
1238.7781560724743,NA
1108.5966619492306,NA
1065.5742033120641,NA
1114.9716268761117,NA
1111.0430721999387,NA
1163.6820134365569,NA
1013.7312375308682,NA
1259.718202714254,NA
1167.7811777433692,NA
1093.807650830276,NA
1040.3711521938728,NA
991.1568597874991,NA
1044.6149878398028,NA
1280.5231742106287,NA
1007.5253325590731,NA
1170.1233592880276,NA
1067.930370558171,NA
1052.6969869767543,NA
1083.9367349223328,NA
1177.582434716481,NA
1182.3191875033772,NA
1175.6670637868183,NA
1069.5819564972198,NA
1297.5252290311819,NA
1047.3840137066304,NA
1208.5646211548824,NA
1156.733908267132,NA
1131.2887925384116,NA
1113.923980638346,NA
1119.0444151602119,NA
965.2214588748711,NA
1305.4743074522446,NA
1166.241175339308,NA
1139.2234216619195,NA
1152.2422593591164,NA
942.650039141366,NA
1188.1692470597432,NA
1004.4578680066851,NA
1100.3771398786973,NA
1021.6940388929952,NA
934.56198597497,NA
1276.6335515576757,NA
1002.0494245278014,NA
1149.114486788702,NA
1159.9570805172893,NA
1107.7643029038531,NA
1127.7959661011319,NA
1108.1914499198765,NA
1109.6892876425775,NA
1085.4253097399624,NA
1033.85670294052,NA
1171.9126042531202,NA
1186.0665805657911,NA
1174.2676631660202,NA
1008.9389098386191,NA
1179.511771025064,NA
1042.8331413664928,NA
1066.6715790476262,NA
1152.7181999385084,NA
1220.1497282816074,NA
1046.9780988558982,NA
1026.0617934039624,NA
1054.4769868847686,NA
1209.2270560903764,NA
1000.0989768640433,NA
1182.2040081928385,NA
1078.9628313316114,NA
1033.2464426273298,NA
969.9146902984664,NA
1255.7583068881784,NA
942.8699230207347,NA
1114.5565947648504,NA
1217.9801631835558,NA
1186.5664113882901,NA
1082.0162201432302,NA
1084.2906273831538,NA
1120.7000310489418,NA
1170.3655743070751,NA
906.683149772244,NA
1160.4411239273968,NA
1161.9789914504433,NA
1065.2129304574062,NA
1176.6881959980226,NA
1090.034499142884,NA
1074.0650408679164,NA
1044.4619896682407,NA
1066.0506484687871,NA
1090.3814927299068,NA
1082.5613654167616,NA
1039.9655580095662,NA
1187.9884222623132,NA
1143.9939002701535,NA
1284.4221776669797,NA
1027.0184354852292,NA
1177.0339332543215,NA
1122.0049771276138,NA
1199.6538570773184,NA
1068.943656120828,NA
1177.5259178880854,NA
993.0018496574971,NA
930.166740023129,NA
1151.4708540615368,NA
1135.70177082382,NA
984.0916335877318,NA
1127.244992646761,NA
1046.6431548775008,NA
1061.0488501250563,NA
1121.0550580605247,NA
1086.892072439225,NA
1070.9884725620545,NA
1227.2545247735718,NA
1234.9914713899127,NA
1106.317298933972,NA
1000.1533972642143,NA
1054.788419804881,NA
1017.3573395849997,NA
1330.8140160955422,NA
1094.6555086407507,NA
1093.3591075094562,NA
1121.7908819753327,NA
1041.7766903315396,NA
1192.6412186365958,NA
1143.1677870591031,NA
1237.703316580064,NA
1178.3678550924785,NA
1042.4418613486623,NA
1150.4291151616642,NA
1087.026353747531,NA
1166.1817292516068,NA
1101.8158626712814,NA
1213.3795966943928,NA
1239.5458581249231,NA
994.3528893187354,NA
1104.3259141996575,NA
1072.8229618125465,NA
1081.6543067549553,NA
1036.6477957314992,NA
1062.2968987324907,NA
1228.7692573329286,NA
1133.5634772128299,NA
1151.6595410097889,NA
1130.8096459490607,NA
1050.1986932726024,NA
1070.1052688596285,NA
1175.2803634302309,NA
1151.5527899373726,NA
1213.204279197404,NA
1098.8271212391023,NA
1067.3211142846974,NA
1158.8690638236956,NA
1043.348554848798,NA
1130.3266516703575,NA
1055.5055510779132,NA
1175.9737357450147,NA
1103.1183029151157,NA
994.0261340662762,NA
1202.5801072937375,NA
1116.7706702284383,NA
1169.7478072736992,NA
1033.7544748901646,NA
1088.169329977838,NA
968.5096623863623,NA
1164.300322442917,NA
1153.9759050674456,NA
1175.5713529110806,NA
1186.6609528700906,NA
1210.5064725116674,NA
1118.8496504947425,NA
1069.6446021391787,NA
1164.1089234134872,NA
1010.76012966439,NA
1009.6939134466538,NA
1072.705707804216,NA
1093.0123784092311,NA
1176.7041256520745,NA
1112.4677329711967,NA
958.2656714285271,NA
937.778234199515,NA
1179.333185946365,NA
949.2268244689528,NA
1169.7816463837826,NA
1152.066963086387,NA
1158.6826582852884,NA
1123.2467546513544,NA
1160.132530416954,NA
1230.5616105220063,NA
1237.7415821955833,NA
918.9139769089834,NA
920.4279574459969,NA
1046.989134025159,NA
1108.0751028446057,NA
1059.7586755911373,NA
1012.3474498318619,NA
1041.2256636359216,NA
939.60079898379945,NA
1128.5898919776303,NA
1088.4146548724789,NA
1074.3420060909357,NA
1053.4599003686212,NA
1078.5320315106824,NA
1258.8595454327037,NA
1158.0780614576938,NA
970.411346356787,NA
1061.1534018816978,NA
1089.9535982608818,NA
1248.9510111431557,NA
1255.3974142681104,NA
1189.4942870002571,NA
1048.6008006462403,NA
1290.0670069714765,NA
1079.4023133608832,NA
1124.2068976488683,NA
1150.9532509675084,NA
1240.9331091814179,NA
1240.076945958298,NA
1269.208786445463,NA
1037.8660385985531,NA
1277.0987567148002,NA
1185.644344567032,NA
1106.235510869588,NA
1064.016958537906,NA
1091.6432177752006,NA
1044.1332500571525,NA
1336.5746165740536,NA
1160.2813061151978,NA
984.1085759698374,NA
1119.701188038973,NA
1151.771832549359,NA
1221.382859671066,NA
1044.9481543464676,NA
1035.2117147468196,NA
1032.6421788508128,NA
1058.7114708608665,NA
1136.248489831435,NA
1289.038202498034,NA
1175.6871841809884,NA
1079.7774957341098,NA
925.222223228599,NA
1158.984118124531,NA
1164.3305542860135,NA
1193.1009020439208,NA
1109.1036767987805,NA
1044.5214239212153,NA
1034.0748515044888,NA
1106.8316745936957,NA
946.3320516611311,NA
1169.6743258191038,NA
1123.5740806307938,NA
898.0038636415794,NA
1168.2130010777748,NA
1114.191168116684,NA
1119.757893377346,NA
1033.09257166255,NA
1186.6106028924153,NA
1152.8284208788668,NA
1116.6116895799714,NA
1111.1888139887585,NA
1102.6540993021417,NA
1215.590453758899,NA
1173.5513794610117,NA
1088.6847510149375,NA
942.8150765576028,NA
1106.4523187206855,NA
1080.3045243807512,NA
1232.410099673818,NA
1015.4259996572453,NA
1106.5607401144155,NA
1162.0333124431745,NA
1085.5885054943358,NA
993.1585045079142,NA
1329.7470246825426,NA
1180.8687797135328,NA
1098.8209496480326,NA
1118.5664406699452,NA
1210.0291984149085,NA
1166.0812211602497,NA
1225.571385977963,NA
1078.9720708735526,NA
1104.2684679836223,NA
1271.4796807597147,NA
998.6636153737079,NA
1198.9994926908837,NA
1305.9334980142735,NA
1048.529524108198,NA
1217.1425774778597,NA
1068.0085637849086,NA
1095.6220910541606,NA
1119.028387575553,NA
1086.339741853607,NA
1106.4591433945684,NA
1062.8462076060612,NA
1179.531523561543,NA
1111.6876956591623,NA
1173.955361816406,NA
1156.3719931098638,NA
1107.1772815901952,NA
1088.8362478670851,NA
1081.8073035568511,NA
1048.7042002572043,NA
1012.7305709107576,NA
1127.703426559064,NA
1127.9436991631471,NA
1062.7185882325132,NA
1146.0634572472622,NA
1019.7003697073579,NA
986.4873072171,NA
1037.824727402012,NA
918.7784432282401,NA
1178.8678183713566,NA
1158.771243679817,NA
1356.2858199929997,NA
1152.3109090777991,NA
1156.2297989607966,NA
1206.4022722968402,NA
1144.983878532508,NA
1118.2699567616721,NA
1104.1738276631647,NA
972.836329514481,NA
1090.1977789025732,NA
1061.2747506306057,NA
1056.5084698306061,NA
1241.827816952993,NA
879.871641130504,NA
1057.207152216674,NA
1033.4915388782222,NA
1230.0645583574699,NA
1175.3649694539008,NA
1081.7459513074798,NA
1172.418854457183,NA
1170.6178829698322,NA
990.4692457193091,NA
1057.4830178628542,NA
1160.6428557016266,NA
997.8080614044101,NA
1238.9748063061688,NA
1110.2033979796645,NA
1307.1374313171302,NA
1108.0285524620763,NA
1178.2445556756918,NA
949.7832710676711,NA
1068.876833421278,NA
1061.7071555291704,NA
1093.2292385610094,NA
974.9900965441875,NA
1146.1864291367356,NA
1027.8861195096044,NA
1099.2482065519287,NA
1153.66354231766,NA
1100.8329943562985,NA
1102.9968502754155,NA
1081.3337249072856,NA
1204.1730548483315,NA
1180.6538893324146,NA
1206.1028242267557,NA
1135.4063480034488,NA
1137.3413022798236,NA
1131.8075955845004,NA
1161.2151074041872,NA
1062.4210094269235,NA
1090.666105389722,NA
1135.0519209716342,NA
1140.77343795943,NA
1229.1969983077788,NA
1218.8618453594836,NA
1171.4394368976702,NA
1283.1277104888106,NA
1101.5780095100595,NA
1255.315840062076,NA
1070.858175616702,NA
1069.5254240504298,NA
1156.0268682455028,NA
1038.8604549553522,NA
1263.4923609637367,NA
987.1522251534916,NA
1067.2935783177409,NA
999.3744399253767,NA
1049.8341594578058,NA
1052.2447496586408,NA
1115.0116261571081,NA
1005.7888705938911,NA
1183.0838694275576,NA
1007.0738082905456,NA
1259.3794146883856,NA
1151.0949612721897,NA
1196.9014450003747,NA
1196.0566897171589,NA
1113.768753459178,NA
1119.7274288676026,NA
958.6352750112576,NA
1102.642317408974,NA
1013.8651610048079,NA
1211.0860337962256,NA
1024.708792410489,NA
1143.5995684564978,NA
961.1857975934354,NA
1239.8435733927963,NA
1047.0216128449872,NA
1138.9696591847749,NA
1204.863677851973,NA
1017.9486030723102,NA
1098.1320788369753,NA
1000.5133948433548,NA
1240.768160365105,NA
1184.1844549838315,NA
1079.7021940032123,NA
1120.0248832413972,NA
1309.4463560402803,NA
1317.630031482472,NA
1007.9342959517404,NA
1178.5999600584694,NA
992.8742053299262,NA
1022.8123849660152,NA
1227.9714001923423,NA
1141.7149475532722,NA
1330.8007333855849,NA
1089.2129134617,NA
1207.816011089871,NA
1198.841549069782,NA
1193.9730504432744,NA
1061.9575087192839,NA
1196.3468805899265,NA
1262.4661313407294,NA
1070.0615311387148,NA
1035.423237043193,NA
1035.8582313533916,NA
1141.4251283688222,NA
1117.286249396722,NA
955.9234325243735,NA
1020.0803825904784,NA
1203.1717523196671,NA
1163.1367219449917,NA
1201.9688523479567,NA
1138.2196008426356,NA
1083.4742904124864,NA
1168.5751136178606,NA
1208.1097722999057,NA
1063.1771307467209,NA
1147.8624571758896,NA
1210.6069413956552,NA
888.9374218465459,NA
1072.849791065299,NA
1218.5965947529294,NA
1001.7101513870857,NA
1141.2240256602472,NA
1083.627776752967,NA
1248.1732596380155,NA
1154.5057872943603,NA
914.6048042010441,NA
1189.6439569516504,NA
894.8448733790119,NA
1105.680359813121,NA
984.6101476804342,NA
1066.0419934512681,NA
1066.380073005662,NA
1189.3864701217426,NA
1031.3988216756368,NA
1255.233311415619,NA
1111.7814146283242,NA
1166.616341658888,NA
